Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3
  40, 0,19.730000000000000,36.156666666666702,17.789999999999999,36.933333333333302,20.100000000000001,38.200000000000003
  50, 0,21.600000000000001,42.090000000000003,20.823333333333299,41.229999999999997,20.789999999999999,44.590000000000003
  50, 0,20.500000000000000,40.000000000000000,17.133333333333301,46.200000000000003,20.890000000000001,38.200000000000003
  60, 0,24.730000000000000,38.789999999999999,23.426666666666701,38.229999999999997,25.600000000000001,38.399999999999999
  50, 0,22.000000000000000,38.200000000000003,19.500000000000000,41.289999999999999,22.963333333333299,38.200000000000003
  60,20,23.260000000000002,44.966666666666697,22.323333333333299,43.966666666666697,23.289999999999999,45.060000000000002
  40, 0,20.566666666666698,37.200000000000003,17.789999999999999,40.000000000000000,21.000000000000000,37.729999999999997
  60, 0,21.100000000000001,38.090000000000003,18.000000000000000,42.344999999999999,21.789999999999999,36.500000000000000
 140,30,21.699999999999999,43.533333333333303,20.500000000000000,39.466666666666697,21.000000000000000,41.200000000000003
  40,10,21.390000000000001,39.200000000000003,19.699999999999999,39.399999999999999,21.289999999999999,38.030000000000001
  60, 0,20.600000000000001,40.200000000000003,18.789999999999999,41.530000000000001,21.390000000000001,40.863333333333301
  50, 0,21.000000000000000,40.399999999999999,20.199999999999999,39.344999999999999,21.199999999999999,42.626666666666701
  40, 0,18.926666666666701,37.590000000000003,17.963333333333299,37.500000000000000,19.166666666666700,40.229999999999997
 630, 0,19.100000000000001,38.193333333333300,17.500000000000000,39.363333333333301,19.445000000000000,37.689999999999998
  70, 0,21.100000000000001,33.359999999999999,19.600000000000001,32.789999999999999,23.533333333333299,36.126666666666701
  20, 0,18.789999999999999,46.590000000000003,18.100000000000001,46.590000000000003,19.699999999999999,45.090000000000003
  80, 0,21.500000000000000,36.560000000000002,18.699999999999999,39.826666666666704,22.890000000000001,34.566666666666698
  40,10,22.500000000000000,41.590000000000003,20.426666666666701,43.759999999999998,23.500000000000000,39.933333333333302
 100, 0,24.839571428571400,46.573285714285703,25.100000000000001,42.545714285714297,26.415380952381000,41.524761904761903
  70,20,22.000000000000000,37.030000000000001,20.356666666666701,38.000000000000000,20.730000000000000,38.259999999999998
  60, 0,21.426666666666701,39.266666666666701,18.789999999999999,42.899999999999999,22.500000000000000,38.399999999999999
  60, 0,21.789999999999999,39.259999999999998,19.666666666666700,41.663333333333298,22.972500000000000,37.767499999999998
  90, 0,22.500000000000000,40.333333333333300,22.789999999999999,37.863333333333301,23.100000000000001,38.399999999999999
  40,10,19.199999999999999,36.899999999999999,17.000000000000000,39.500000000000000,19.699999999999999,38.729999999999997
  70, 0,20.426666666666701,40.229999999999997,18.699999999999999,41.530000000000001,21.426666666666701,40.729999999999997
  40, 0,19.533333333333299,43.000000000000000,18.808181818181801,42.700000000000003,19.789999999999999,44.530000000000001
  50,20,22.699999999999999,44.000000000000000,21.890000000000001,42.663333333333298,22.022222222222201,44.145000000000003
 370,10,21.730000000000000,50.633333333333297,21.566666666666698,42.696666666666701,23.100000000000001,37.399999999999999
 120, 0,19.890000000000001,37.500000000000000,18.390000000000001,36.399999999999999,20.390000000000001,35.789999999999999
 100, 0,22.699999999999999,39.899999999999999,21.890000000000001,39.590000000000003,22.039999999999999,40.134000000000000
  60, 0,25.100000000000001,39.030000000000001,27.426666666666701,31.963333333333299,26.171428571428599,38.399999999999999
  50, 0,20.789999999999999,36.966666666666697,21.260000000000002,35.663333333333298,21.856666666666701,35.090000000000003
  30, 0,17.390000000000001,42.200000000000003,16.500000000000000,42.626666666666701,17.789999999999999,40.663333333333298
  50, 0,23.699999999999999,40.289999999999999,26.133333333333301,33.466666666666697,24.390000000000001,37.590000000000003
  30, 0,19.500000000000000,37.590000000000003,17.323333333333299,39.963333333333303,20.199999999999999,35.789999999999999
  40, 0,20.890000000000001,44.259999999999998,20.100000000000001,44.000000000000000,21.699999999999999,44.363333333333301
  50, 0,21.699999999999999,36.500000000000000,19.890000000000001,38.399999999999999,22.760000000000002,34.200000000000003
  60, 0,21.000000000000000,43.560000000000002,20.390000000000001,41.200000000000003,20.789999999999999,42.200000000000003
  30, 0,20.890000000000001,36.966666666666697,20.823333333333299,36.000000000000000,21.789999999999999,35.090000000000003
  90, 0,25.260000000000002,48.000000000000000,27.100000000000001,41.200000000000003,26.000000000000000,44.899999999999999
  80, 0,23.890000000000001,41.433333333333302,23.079999999999998,40.018000000000001,24.421428571428599,38.257142857142902
  50, 0,23.787012987013000,41.032337662337703,22.666168831168800,41.450649350649300,24.966753246753200,38.826623376623402
  80,30,22.633333333333301,38.363333333333301,20.789999999999999,39.966666666666697,22.289999999999999,38.090000000000003
  60, 0,21.699999999999999,37.590000000000003,22.399999999999999,35.700000000000003,22.699999999999999,35.700000000000003
  70, 0,23.323333333333299,29.426666666666701,24.890000000000001,24.596666666666700,23.000000000000000,32.126666666666701
 170,10,22.963333333333299,40.863333333333301,20.600000000000001,40.693333333333300,22.789999999999999,37.500000000000000
 120, 0,23.500000000000000,37.533333333333303,22.699999999999999,35.509999999999998,24.390000000000001,35.928571428571402
  80, 0,22.390000000000001,37.200000000000003,20.199999999999999,39.000000000000000,23.500000000000000,37.899999999999999
  70, 0,22.100000000000001,34.433333333333302,20.289999999999999,35.500000000000000,20.890000000000001,36.126666666666701
 140, 0,21.100000000000001,33.693333333333300,20.033333333333299,31.696666666666701,21.500000000000000,34.596666666666700
  60, 0,22.390000000000001,39.090000000000003,19.760000000000002,41.126666666666701,24.890000000000001,37.200000000000003
 100, 0,21.166666666666700,36.100000000000001,20.000000000000000,34.926666666666698,20.633333333333301,36.433333333333302
  60,20,21.000000000000000,37.326666666666704,18.699999999999999,38.850000000000001,21.166666666666700,36.899999999999999
 100,10,22.699999999999999,40.090000000000003,19.500000000000000,42.566666666666698,22.963333333333299,34.859999999999999
  50, 0,24.230000000000000,39.200000000000003,23.623333333333299,39.066666666666698,26.100000000000001,37.259999999999998
  40, 0,21.199999999999999,38.289999999999999,18.533333333333299,41.399999999999999,23.199999999999999,36.289999999999999
  40, 0,19.199999999999999,37.700000000000003,17.100000000000001,40.000000000000000,20.133333333333301,37.590000000000003
  40, 0,20.390000000000001,35.090000000000003,17.000000000000000,39.826666666666704,20.390000000000001,37.000000000000000
 110,20,22.699999999999999,32.030000000000001,21.730000000000000,30.166666666666700,24.390000000000001,37.996666666666698
  50, 0,18.100000000000001,43.289999999999999,17.199999999999999,44.090000000000003,19.100000000000001,42.090000000000003
 350, 0,21.199999999999999,33.166666666666700,19.533333333333299,32.560000000000002,22.663333333333298,34.596666666666700
  30, 0,20.926666666666701,37.200000000000003,18.356666666666701,39.899999999999999,21.390000000000001,37.789999999999999
  60, 0,20.789999999999999,35.759999999999998,20.699999999999999,34.000000000000000,20.199999999999999,36.200000000000003
  70, 0,21.600000000000001,38.200000000000003,18.963333333333299,41.560000000000002,22.789999999999999,38.289999999999999
  70,20,21.199999999999999,39.700000000000003,18.856666666666701,43.200000000000003,22.000000000000000,38.000000000000000
 250, 0,26.199999999999999,43.500000000000000,27.133333333333301,38.200000000000003,28.520000000000000,39.475999999999999
  40, 0,19.789999999999999,43.759999999999998,19.199999999999999,43.289999999999999,20.000000000000000,44.663333333333298
  60, 0,21.100000000000001,41.000000000000000,20.289999999999999,40.326666666666704,21.199999999999999,42.259999999999998
  60, 0,20.566666666666698,41.126666666666701,18.789999999999999,41.200000000000003,20.199999999999999,41.700000000000003
  50,20,20.600000000000001,37.596666666666700,18.699999999999999,39.414285714285697,20.789999999999999,38.399999999999999
 120, 0,22.066666666666698,38.590000000000003,20.100000000000001,39.399999999999999,22.390000000000001,37.590000000000003
  80,20,19.699999999999999,40.899999999999999,19.033333333333299,38.229999999999997,21.133333333333301,39.723333333333301
  80, 0,18.890000000000001,35.363333333333301,17.320000000000000,36.497500000000002,19.390000000000001,35.399999999999999
  70, 0,20.199999999999999,44.363333333333301,19.390000000000001,44.163333333333298,20.500000000000000,44.229999999999997
  50, 0,22.199999999999999,42.126666666666701,20.000000000000000,45.126666666666701,23.699999999999999,40.200000000000003
  60, 0,22.199999999999999,42.430000000000000,20.289999999999999,44.693333333333300,23.289999999999999,39.796666666666702
  60, 0,23.000000000000000,41.466666666666697,21.260000000000002,42.590000000000003,23.000000000000000,39.500000000000000
  60, 0,24.789999999999999,38.700000000000003,22.100000000000001,40.979999999999997,24.666666666666700,33.000000000000000
 210, 0,20.890000000000001,37.229999999999997,19.390000000000001,37.899999999999999,21.699999999999999,35.000000000000000
  90, 0,22.066666666666698,45.030000000000001,19.699999999999999,48.930000000000000,25.199999999999999,40.926666666666698
  80,10,20.600000000000001,43.466666666666697,19.789999999999999,43.060000000000002,20.390000000000001,44.090000000000003
 100, 0,20.789999999999999,34.899999999999999,19.390000000000001,34.126666666666701,20.730000000000000,35.060000000000002
 120, 0,21.789999999999999,42.026666666666699,19.699999999999999,45.156666666666702,24.199999999999999,39.933333333333302
  50, 0,20.789999999999999,41.530000000000001,18.100000000000001,46.067500000000003,22.699999999999999,38.700000000000003
  70, 0,24.500000000000000,46.966666666666697,24.289999999999999,44.530000000000001,25.699999999999999,42.500000000000000
  50, 0,22.066666666666698,40.060000000000002,21.100000000000001,39.590000000000003,20.500000000000000,41.700000000000003
 120, 0,24.892285714285698,46.409142857142903,25.100000000000001,42.489523809523803,26.430190476190500,41.412380952380900
  50, 0,20.789999999999999,40.789999999999999,17.789999999999999,44.700000000000003,23.000000000000000,39.530000000000001
  60, 0,20.066666666666698,34.466666666666697,17.199999999999999,37.789999999999999,22.066666666666698,35.163333333333298
  60, 0,19.289999999999999,43.500000000000000,18.600000000000001,43.500000000000000,19.789999999999999,44.759999999999998
  90,10,21.600000000000001,47.256666666666703,19.789999999999999,44.466666666666697,21.890000000000001,37.799999999999997
  80, 0,21.390000000000001,35.789999999999999,19.289999999999999,37.700000000000003,22.760000000000002,34.289999999999999
  70, 0,21.000000000000000,40.729999999999997,20.463333333333299,41.266666666666701,22.100000000000001,38.090000000000003
  50, 0,22.500000000000000,41.590000000000003,20.100000000000001,44.700000000000003,23.890000000000001,39.399999999999999
  50, 0,24.890000000000001,47.789999999999999,22.890000000000001,49.399999999999999,26.666666666666700,43.899999999999999
  50, 0,24.100000000000001,34.566666666666698,21.456000000000000,35.789999999999999,24.000000000000000,34.899999999999999
  90,30,21.390000000000001,38.590000000000003,19.699999999999999,39.899999999999999,20.856666666666701,38.060000000000002
 100, 0,23.260000000000002,35.060000000000002,21.426666666666701,34.799999999999997,22.789999999999999,35.000000000000000
  40, 0,20.323333333333299,37.500000000000000,18.789999999999999,38.126666666666701,20.390000000000001,36.030000000000001
 110, 0,22.166666666666700,35.663333333333298,19.789999999999999,37.289999999999999,20.890000000000001,36.326666666666704
  60,10,22.175000000000001,40.567500000000003,20.289999999999999,38.030000000000001,22.100000000000001,37.090000000000003
  40, 0,20.100000000000001,41.590000000000003,18.356666666666701,41.463333333333303,20.100000000000001,40.729999999999997
  40, 0,20.890000000000001,40.789999999999999,18.000000000000000,45.200000000000003,23.100000000000001,39.789999999999999
  70, 0,21.500000000000000,38.289999999999999,18.789999999999999,41.700000000000003,22.699999999999999,38.200000000000003
 220, 0,22.633333333333301,41.500000000000000,22.600000000000001,38.530000000000001,23.323333333333299,39.200000000000003
  50, 0,19.760000000000002,35.789999999999999,17.666666666666700,37.863333333333301,19.956000000000000,37.920000000000002
  30, 0,21.199999999999999,35.560000000000002,18.289999999999999,38.200000000000003,22.100000000000001,35.933333333333302
 130,20,22.390000000000001,41.433333333333302,22.000000000000000,39.933333333333302,22.390000000000001,41.789999999999999
 120,20,22.390000000000001,42.096666666666700,20.773636363636399,40.700000000000003,20.890000000000001,40.500000000000000
 260, 0,21.289999999999999,41.326666666666704,18.823333333333299,45.526666666666699,22.500000000000000,38.399999999999999
  90,20,23.390000000000001,39.700000000000003,22.460000000000001,40.060000000000002,24.890000000000001,38.363333333333301
  40, 0,23.100000000000001,41.000000000000000,20.600000000000001,43.700000000000003,24.600000000000001,39.326666666666704
 250,30,22.500000000000000,39.289999999999999,20.890000000000001,39.433333333333302,20.890000000000001,40.259999999999998
 620, 0,21.666666666666700,56.393333333333302,21.066666666666698,41.799999999999997,21.699999999999999,45.166666666666700
  50, 0,21.289999999999999,38.560000000000002,17.699999999999999,43.899999999999999,22.289999999999999,37.000000000000000
 120,30,20.600000000000001,43.289999999999999,19.390000000000001,42.289999999999999,20.390000000000001,41.500000000000000
 120,20,21.100000000000001,42.733333333333299,19.260000000000002,43.899999999999999,21.789999999999999,36.200000000000003
  50,10,21.890000000000001,44.326666666666704,20.600000000000001,44.289999999999999,22.000000000000000,44.000000000000000
  40, 0,17.390000000000001,42.399999999999999,16.463333333333299,42.663333333333298,17.699999999999999,40.700000000000003
  80, 0,22.100000000000001,37.090000000000003,19.789999999999999,38.799999999999997,21.199999999999999,37.590000000000003
  50, 0,21.500000000000000,41.899999999999999,19.000000000000000,44.090000000000003,22.789999999999999,39.500000000000000
  50, 0,22.000000000000000,37.399999999999999,18.289999999999999,42.590000000000003,23.260000000000002,37.560000000000002
 100,10,20.600000000000001,33.789999999999999,18.699999999999999,34.590000000000003,20.100000000000001,35.200000000000003
  50, 0,21.699999999999999,35.289999999999999,18.289999999999999,39.090000000000003,23.289999999999999,35.090000000000003
  60, 0,22.533333333333299,37.729999999999997,18.917500000000000,41.975000000000001,23.289999999999999,37.500000000000000
 100, 0,22.230000000000000,41.060000000000002,21.566666666666698,40.299999999999997,22.600000000000001,38.500000000000000
  40, 0,22.033333333333299,36.030000000000001,18.600000000000001,40.259999999999998,22.100000000000001,35.500000000000000
 100, 0,22.500000000000000,45.863333333333301,21.666666666666700,43.590000000000003,25.533333333333299,40.590000000000003
  50, 0,20.100000000000001,37.363333333333301,17.100000000000001,40.433333333333302,20.100000000000001,37.899999999999999
  40, 0,18.789999999999999,45.000000000000000,18.100000000000001,44.966666666666697,19.890000000000001,45.289999999999999
 120, 0,20.963333333333299,35.000000000000000,19.390000000000001,35.090000000000003,21.100000000000001,34.060000000000002
  40, 0,22.289999999999999,40.200000000000003,21.356666666666701,39.560000000000002,20.699999999999999,41.899999999999999
  80,20,24.890000000000001,48.126666666666701,29.199999999999999,38.126666666666701,27.160000000000000,42.399999999999999
 140,10,16.890000000000001,44.363333333333301,16.199999999999999,44.289999999999999,17.390000000000001,42.200000000000003
  70,20,21.600000000000001,39.899999999999999,18.789999999999999,43.966666666666697,22.500000000000000,38.289999999999999
 100, 0,20.890000000000001,36.700000000000003,19.760000000000002,36.700000000000003,20.533333333333299,37.259999999999998
 310, 0,19.890000000000001,45.863333333333301,19.289999999999999,44.863333333333301,19.600000000000001,44.229999999999997
 400,20,19.426666666666701,39.163333333333298,19.000000000000000,37.859999999999999,19.566666666666698,40.600000000000001
 230,10,19.100000000000001,41.000000000000000,17.789999999999999,41.560000000000002,19.390000000000001,40.326666666666704
  60,20,21.000000000000000,37.399999999999999,18.600000000000001,39.266666666666701,21.100000000000001,36.899999999999999
  50, 0,21.133333333333301,39.090000000000003,19.323333333333299,39.200000000000003,21.199999999999999,38.090000000000003
 240,10,21.289999999999999,40.530000000000001,20.426666666666701,40.066666666666698,20.699999999999999,42.163333333333298
  50,10,19.390000000000001,39.859999999999999,17.789999999999999,39.766666666666701,20.000000000000000,39.363333333333301
  30, 0,19.699999999999999,37.789999999999999,17.500000000000000,40.000000000000000,20.100000000000001,37.090000000000003
 180, 0,21.289999999999999,43.126666666666701,20.600000000000001,42.000000000000000,22.199999999999999,41.500000000000000
  60,10,20.789999999999999,35.500000000000000,22.230000000000000,31.633333333333301,21.500000000000000,35.000000000000000
 250, 0,21.500000000000000,45.700000000000003,20.390000000000001,44.789999999999999,21.500000000000000,44.090000000000003
  40, 0,23.390000000000001,41.399999999999999,21.079999999999998,43.700000000000003,24.600000000000001,39.560000000000002
  70,20,20.133333333333301,35.590000000000003,17.600000000000001,37.863333333333301,20.840000000000000,36.145000000000003
  60, 0,21.000000000000000,36.789999999999999,20.890000000000001,35.500000000000000,21.789999999999999,35.200000000000003
  60,30,20.666666666666700,36.789999999999999,18.000000000000000,39.789999999999999,20.000000000000000,37.530000000000001
 720,10,23.000000000000000,43.833333333333300,22.260000000000002,40.759999999999998,26.242500000000000,38.897500000000001
  90, 0,20.926666666666701,35.863333333333301,19.697500000000002,36.267499999999998,20.059999999999999,36.460000000000001
  50, 0,21.100000000000001,35.397500000000001,19.463333333333299,36.590000000000003,19.890000000000001,36.576000000000001
  50, 0,21.500000000000000,38.000000000000000,22.600000000000001,35.789999999999999,21.890000000000001,36.590000000000003
 100, 0,24.453636363636399,53.111272727272699,23.439639639639601,52.619789789789799,27.358727272727300,46.723636363636402
 120, 0,22.100000000000001,38.060000000000002,21.260000000000002,36.560000000000002,22.100000000000001,39.229999999999997
  50, 0,22.100000000000001,37.090000000000003,21.289999999999999,36.433333333333302,22.100000000000001,36.289999999999999
  80, 0,24.885454545454500,46.469909090909098,25.065765765765800,42.643363363363399,26.400090909090899,41.455454545454501
  60, 0,22.199999999999999,40.826666666666704,19.000000000000000,46.090000000000003,24.066666666666698,39.060000000000002
  30, 0,22.699999999999999,39.899999999999999,20.566666666666698,41.933333333333302,22.760000000000002,39.399999999999999
 130,40,21.600000000000001,39.526666666666699,20.323333333333299,39.163333333333298,21.745000000000001,37.700000000000003
  50, 0,18.789999999999999,43.590000000000003,17.789999999999999,44.090000000000003,19.500000000000000,43.090000000000003
 120,10,23.390000000000001,40.056666666666700,24.289999999999999,36.030000000000001,24.926666666666701,38.326666666666704
  50,20,20.000000000000000,38.200000000000003,17.890000000000001,39.789999999999999,20.166666666666700,38.899999999999999
 120, 0,22.699999999999999,42.090000000000003,21.890000000000001,41.789999999999999,22.500000000000000,43.564999999999998
  80, 0,20.730000000000000,36.289999999999999,18.000000000000000,39.700000000000003,22.066666666666698,36.759999999999998
 360, 0,24.000000000000000,45.500000000000000,22.469999999999999,46.382857142857098,25.699999999999999,39.899999999999999
  40, 0,21.100000000000001,43.933333333333302,20.260000000000002,43.663333333333298,21.699999999999999,44.000000000000000
  60, 0,23.199999999999999,41.700000000000003,25.000000000000000,36.200000000000003,24.289999999999999,38.789999999999999
  60, 0,19.390000000000001,38.663333333333298,18.760000000000002,38.200000000000003,18.600000000000001,39.626666666666701
  90, 0,21.730000000000000,39.090000000000003,21.066666666666698,37.789999999999999,22.426666666666701,37.626666666666701
  40, 0,25.199999999999999,48.530000000000001,23.938888888888901,48.289999999999999,26.199999999999999,44.899999999999999
  50, 0,21.500000000000000,38.326666666666704,17.789999999999999,42.899999999999999,22.390000000000001,37.200000000000003
  50, 0,22.566666666666698,44.090000000000003,20.133333333333301,47.090000000000003,24.699999999999999,40.789999999999999
  50, 0,19.789999999999999,45.899999999999999,19.100000000000001,45.200000000000003,19.890000000000001,45.000000000000000
 100, 0,24.100000000000001,33.590000000000003,23.500000000000000,31.699999999999999,23.600000000000001,34.700000000000003
  80, 0,21.890000000000001,38.399999999999999,19.100000000000001,42.530000000000001,22.823333333333299,37.433333333333302
 140, 0,21.230000000000000,41.596666666666700,20.500000000000000,39.590000000000003,21.856666666666701,43.430000000000000
  60, 0,21.789999999999999,41.899999999999999,19.600000000000001,45.229999999999997,24.199999999999999,39.933333333333302
  60, 0,21.199999999999999,36.156666666666702,18.000000000000000,40.090000000000003,22.125000000000000,35.145000000000003
 110, 0,22.600000000000001,44.259999999999998,22.199999999999999,42.789999999999999,22.378888888888898,43.597222222222200
  50, 0,21.000000000000000,39.399999999999999,18.945000000000000,42.795000000000002,21.890000000000001,36.863333333333301
  50, 0,20.890000000000001,42.700000000000003,19.000000000000000,45.259999999999998,21.600000000000001,39.399999999999999
  70,10,21.000000000000000,36.966666666666697,17.926666666666701,41.296666666666702,22.199999999999999,34.530000000000001
  50,20,20.100000000000001,39.430000000000000,19.180000000000000,37.983333333333299,20.890000000000001,37.899999999999999
 120,20,22.390000000000001,40.930000000000000,21.133333333333301,38.433333333333302,22.390000000000001,37.090000000000003
 100, 0,23.000000000000000,52.926666666666698,21.890000000000001,40.799999999999997,22.264285714285698,41.764285714285698
  50, 0,24.533333333333299,39.200000000000003,27.600000000000001,33.000000000000000,26.133333333333301,37.200000000000003
  50, 0,20.666666666666700,35.363333333333301,17.100000000000001,39.789999999999999,20.289999999999999,36.899999999999999
  50, 0,25.000000000000000,47.863333333333301,22.890000000000001,49.399999999999999,26.633333333333301,44.000000000000000
 160, 0,22.033333333333299,41.456666666666699,20.789999999999999,40.990000000000002,24.030000000000001,37.893333333333302
  50, 0,20.926666666666701,37.000000000000000,21.289999999999999,35.229999999999997,21.730000000000000,35.090000000000003
 110,20,22.289999999999999,40.333333333333300,21.000000000000000,38.030000000000001,22.390000000000001,37.000000000000000
  60, 0,23.500000000000000,38.163333333333298,24.600000000000001,33.933333333333302,25.000000000000000,38.200000000000003
 100, 0,20.500000000000000,32.899999999999999,19.000000000000000,32.863333333333301,20.000000000000000,33.466666666666697
  30, 0,21.856666666666701,39.466666666666697,19.426666666666701,41.933333333333302,22.100000000000001,38.500000000000000
 470, 0,20.789999999999999,40.399999999999999,19.390000000000001,38.789999999999999,21.856666666666701,39.266666666666701
 140,30,20.500000000000000,42.560000000000002,19.963333333333299,41.500000000000000,20.500000000000000,43.390000000000001
  60, 0,21.100000000000001,35.500000000000000,17.289999999999999,40.700000000000003,21.600000000000001,35.399999999999999
  60, 0,22.000000000000000,38.200000000000003,19.199999999999999,41.399999999999999,24.600000000000001,37.289999999999999
  40, 0,19.289999999999999,37.030000000000001,17.100000000000001,39.700000000000003,19.789999999999999,38.966666666666697
  30, 0,20.890000000000001,36.899999999999999,20.699999999999999,36.163333333333298,21.789999999999999,35.030000000000001
  70,20,22.890000000000001,43.700000000000003,21.978000000000002,43.920000000000002,24.390000000000001,39.500000000000000
  50, 0,21.289999999999999,38.289999999999999,18.600000000000001,41.789999999999999,22.789999999999999,38.289999999999999
  30, 0,20.289999999999999,40.700000000000003,18.699999999999999,40.399999999999999,20.260000000000002,40.590000000000003
  50, 0,21.856666666666701,39.289999999999999,19.699999999999999,41.626666666666701,23.100000000000001,37.899999999999999
 200, 0,22.390000000000001,41.133333333333297,20.199999999999999,43.789999999999999,24.500000000000000,39.066666666666698
  60, 0,21.789999999999999,44.200000000000003,20.390000000000001,44.399999999999999,22.100000000000001,44.090000000000003
 100, 0,22.000000000000000,34.899999999999999,22.000000000000000,32.090000000000003,22.390000000000001,34.060000000000002
  30, 0,20.133333333333301,33.289999999999999,18.289999999999999,33.933333333333302,19.699999999999999,35.200000000000003
  90, 0,21.472500000000000,39.570000000000000,22.566666666666698,37.890000000000001,22.000000000000000,37.590000000000003
  80, 0,19.789999999999999,38.200000000000003,20.600000000000001,35.966666666666697,20.166666666666700,37.200000000000003
  50, 0,22.390000000000001,37.700000000000003,19.289999999999999,42.000000000000000,23.390000000000001,38.863333333333301
  60, 0,20.633333333333301,35.266666666666701,16.730000000000000,40.430000000000000,21.289999999999999,34.966666666666697
 110, 0,23.600000000000001,43.030000000000001,26.097999999999999,37.914000000000001,24.789999999999999,39.399999999999999
 240, 0,21.533333333333299,37.056666666666700,20.789999999999999,35.696666666666701,22.460000000000001,39.433333333333302
  50, 0,22.699999999999999,39.590000000000003,20.390000000000001,41.200000000000003,24.559999999999999,38.036000000000001
  40, 0,19.199999999999999,42.060000000000002,18.600000000000001,41.289999999999999,20.199999999999999,43.500000000000000
  50, 0,24.199999999999999,39.966666666666697,22.600000000000001,40.933333333333302,25.789999999999999,38.950000000000003
  60, 0,20.600000000000001,39.700000000000003,18.390000000000001,40.899999999999999,21.100000000000001,40.590000000000003
  30, 0,20.500000000000000,42.244999999999997,19.600000000000001,41.789999999999999,20.926666666666701,44.289999999999999
  70, 0,20.463333333333299,38.090000000000003,19.356666666666701,38.433333333333302,19.789999999999999,37.590000000000003
 100,10,22.789999999999999,34.729999999999997,20.699999999999999,35.289999999999999,22.500000000000000,35.200000000000003
  50, 0,22.890000000000001,39.289999999999999,20.873333333333299,39.590000000000003,24.375714285714299,37.500000000000000
  40, 0,18.600000000000001,38.560000000000002,16.699999999999999,41.064999999999998,20.125000000000000,37.722499999999997
  50, 0,20.500000000000000,34.030000000000001,17.890000000000001,36.530000000000001,22.289999999999999,35.200000000000003
  70, 0,21.500000000000000,36.663333333333298,24.426666666666701,31.826666666666700,22.500000000000000,34.789999999999999
 270, 0,22.890000000000001,36.663333333333298,22.699999999999999,34.466666666666697,27.289999999999999,38.500000000000000
  60, 0,21.789999999999999,38.359999999999999,21.357222222222202,37.444444444444400,20.649999999999999,40.045000000000002
  80,20,23.789999999999999,45.326666666666704,22.823333333333299,43.826666666666704,23.726666666666699,44.626666666666701
  50,10,21.390000000000001,35.700000000000003,19.289999999999999,37.626666666666701,21.289999999999999,34.863333333333301
  50, 0,20.600000000000001,40.090000000000003,18.890000000000001,41.500000000000000,20.699999999999999,38.700000000000003
 620, 0,22.699999999999999,41.723333333333301,22.426666666666701,39.000000000000000,23.289999999999999,39.200000000000003
  40, 0,19.760000000000002,37.259999999999998,17.390000000000001,39.789999999999999,20.100000000000001,38.966666666666697
  70, 0,21.199999999999999,38.789999999999999,18.500000000000000,42.899999999999999,22.000000000000000,36.899999999999999
  50, 0,24.390000000000001,48.090000000000003,22.166666666666700,50.399999999999999,26.289999999999999,45.000000000000000
 440, 0,23.100000000000001,48.666666666666700,22.289999999999999,44.626666666666701,26.500000000000000,40.266666666666701
  60,10,20.699999999999999,36.060000000000002,21.666666666666700,33.759999999999998,21.500000000000000,34.700000000000003
 100, 0,23.666666666666700,37.963333333333303,22.771999999999998,32.530000000000001,23.956000000000000,33.899999999999999
  50, 0,25.000000000000000,48.433333333333302,27.318571428571399,40.700000000000003,25.850000000000001,45.090000000000003
  60,20,22.230000000000000,40.289999999999999,20.000000000000000,41.700000000000003,22.789999999999999,38.500000000000000
  80, 0,22.356666666666701,45.066666666666698,22.000000000000000,41.163333333333298,23.050000000000001,38.645000000000003
  70, 0,23.390000000000001,39.100000000000001,21.225714285714300,40.321428571428598,25.934000000000001,38.159999999999997
  60, 0,23.000000000000000,41.950000000000003,21.426666666666701,42.729999999999997,23.000000000000000,39.500000000000000
 110, 0,21.699999999999999,44.433333333333302,19.890000000000001,44.163333333333298,22.000000000000000,38.229999999999997
  60, 0,22.500000000000000,36.000000000000000,19.524999999999999,38.372500000000002,23.600000000000001,34.590000000000003
  70, 0,19.890000000000001,35.200000000000003,16.566666666666698,40.090000000000003,20.000000000000000,36.399999999999999
  60, 0,21.289999999999999,37.863333333333301,19.390000000000001,39.663333333333298,21.789999999999999,36.700000000000003
 100, 0,21.100000000000001,38.933333333333302,18.666666666666700,41.259999999999998,20.390000000000001,37.933333333333302
  50, 0,21.289999999999999,36.090000000000003,19.289999999999999,37.399999999999999,20.890000000000001,38.289999999999999
  40, 0,21.356666666666701,42.933333333333302,20.500000000000000,42.966666666666697,21.600000000000001,43.700000000000003
  50,10,20.500000000000000,39.723333333333301,19.600000000000001,39.363333333333301,20.699999999999999,40.289999999999999
  50, 0,21.890000000000001,41.656666666666702,19.789999999999999,44.156666666666702,22.100000000000001,39.463333333333303
  90,20,22.390000000000001,42.000000000000000,21.600000000000001,41.090000000000003,21.699999999999999,43.000000000000000
  60, 0,25.600000000000001,46.700000000000003,26.100000000000001,43.090000000000003,26.289999999999999,43.500000000000000
 120,30,21.600000000000001,44.594999999999999,20.199999999999999,44.766666666666701,21.789999999999999,42.789999999999999
  70, 0,20.199999999999999,39.289999999999999,17.963333333333299,41.289999999999999,21.100000000000001,40.789999999999999
  70,20,21.926666666666701,34.700000000000003,19.699999999999999,36.326666666666704,21.666666666666700,34.933333333333302
